發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,currentMember,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,enablePrivateMessage,edited,postAvatar,activityAvatar,verifiedBadge,memberType,個人主頁
55b58d12-043e-4850-896c-46722c0bdbeb,True,233935697,2020-06-24T06:05:13.104Z,2020-06-24T06:05:13.104Z,1,"？問了有用嗎？
又不是讓你們選老師",8.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
ba9677e3-231a-4ac6-9465-aef65da2b574,True,233935697,2020-06-24T06:51:34.399Z,2020-06-24T06:51:34.399Z,2,"B1 ？我想問不行嗎？
另外我不是大一我只是想先問這位老師如何，並非馬上就要修課",0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,
0bbed094-26d9-4075-b646-384bdc801770,True,233935697,2020-06-24T07:03:00.406Z,2020-06-24T07:03:00.406Z,3,沒辦法的話就看她有開哪幾堂課，在教室外看看吧！,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,3,,,False,,,False,,
b975257c-5a2b-4724-805e-3572be374ab4,True,233935697,2020-06-24T07:32:46.566Z,2020-06-24T07:32:46.566Z,4,外師 每節課都要討論東西 老師會很盡量不當人 所以課不會很難過 但每節課都很燒腦 你會交到很多一起共患難的戰友,2.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,4,,,False,,,False,,
25b8216d-786b-4242-adc6-a1ab6dab8cac,True,233935697,2020-06-24T07:57:47.957Z,2020-06-24T07:57:47.957Z,5,"上課會很頭痛⋯⋯每個禮拜都有project要做
可以訓練自己的心靈的課呦(⁎⁍̴̛ᴗ⁍̴̛⁎)
雖然說每次上課都壓力很大啦 但分數給超甜的！",4.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,5,,,False,,,False,,
4b0eddcf-df43-43db-8b23-fd5d1464a55e,True,233935697,2020-06-24T08:25:23.411Z,2020-06-24T08:25:23.411Z,6,菲律賓 全英文 壓力山大,3.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,6,,,False,,,False,,
f91946f4-604c-439b-8c83-bbd5cae75ac7,True,233935697,2020-06-24T08:52:00.826Z,2020-06-24T08:52:00.826Z,7,"老師不會講中文喔
然後每節課都有東西要做 有分數
所以不太能請假
我個人是覺得他要用的東西很麻煩😂",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,7,,,False,,,False,,
af292f84-8c32-4674-89d2-acf0404fafff,True,233935697,2020-06-24T11:45:26.688Z,2020-06-24T11:45:26.688Z,8,如果沒有想學東西只想廢廢的過完英文課 不要選,1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,8,,,False,,,False,,
c9166169-66d0-4929-b071-052e93477713,True,233935697,2020-06-24T11:45:39.230Z,2020-06-24T11:45:39.230Z,9,每堂課都很煩～,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,9,,,False,,,False,,
b2459333-d0d4-49b7-9ad0-14b6222de54d,True,233935697,2020-06-24T12:45:06.923Z,2020-06-24T12:45:06.923Z,10,手機很重要,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,10,,,False,,,False,,
52abede4-efa5-4d20-aedc-07464ac46f68,True,233935697,2020-06-24T13:14:42.199Z,2020-06-24T13:14:42.199Z,11,"B6 菲律賓是老師嗎？
B7 所以有缺課就過不了嗎😂
感覺好像蠻緊繃的？
我看名字有點怪怪的沒想到居然是外師😅😅",0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,11,,,False,,,False,,
57f83fae-0f48-40a0-98dd-939691637ac1,True,233935697,2020-06-24T13:18:19.181Z,2020-06-24T13:18:19.181Z,12,"真的很麻煩
我是修他大二實用英文的
第一個學期爆幹多作業，要下載一堆app
後來教學評量全班暴怒填爆
現在這個學期好多了
但作業量.... 好啦比起上學期有變少了
https://megapx-assets.dcard.tw/images/dc1923ad-1327-45d9-a49e-11f7ab1b78ed/640.jpeg",4.0,False,False,{},False,M,中原大學,,"[{'id': 'f3bbc1a3-9957-4823-b2e1-3897bf310e90', 'url': 'https://megapx-assets.dcard.tw/images/dc1923ad-1327-45d9-a49e-11f7ab1b78ed/160.jpeg', 'normalizedUrl': 'https://megapx-assets.dcard.tw/images/dc1923ad-1327-45d9-a49e-11f7ab1b78ed/160.jpeg', 'thumbnail': 'https://megapx-assets.dcard.tw/images/dc1923ad-1327-45d9-a49e-11f7ab1b78ed/160.jpeg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2020-06-24T13:18:19.181Z', 'updatedAt': '2020-06-24T13:18:19.181Z', 'width': 74, 'height': 160}, {'id': 'f3bbc1a3-9957-4823-b2e1-3897bf310e90', 'url': 'https://megapx-assets.dcard.tw/images/dc1923ad-1327-45d9-a49e-11f7ab1b78ed/640.jpeg', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/dc1923ad-1327-45d9-a49e-11f7ab1b78ed', 'thumbnail': 'https://megapx-assets.dcard.tw/images/dc1923ad-1327-45d9-a49e-11f7ab1b78ed/160.jpeg', 'type': 'image/megapx', 'tags': ['ANNOTATED'], 'createdAt': '2020-06-24T13:18:19.181Z', 'updatedAt': '2020-06-24T13:18:19.181Z', 'width': 925, 'height': 2000}]",False,False,False,,False,False,12,,,False,,,False,,
69c46250-b892-43cd-aa96-c29b7e964755,True,233935697,2020-06-24T13:20:31.932Z,2020-06-24T13:20:31.932Z,13,"B11 另外補充，有缺課不會過不了
你可以補（上圖就是給缺課的人補的作業）
他不會用點名系統也不會看誰請假
每次上課就是上傳作業（錄音、拍影片、app、截圖、寫文章等等）
沒上傳就算一次缺席這樣
有時候你會被他搞到很想死",3.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,13,,,False,,,False,,
f3fcfdd3-92d4-4592-a2e1-3197b181b3f5,True,233935697,2020-06-24T16:33:28.410Z,2020-06-24T16:33:28.410Z,14,"修過的+1 菲律賓人 第一學期真的頭痛到爆：）每堂課分組討論 啊如果同班沒有很多認識的 就等著每次都跟不同組員討論報告 氣氛真的尬到爆 然後每堂課真的就是都要交一個報告討論到app上給她評分 我真的一度想換班 但無法 只好硬著頭皮撐 
不過後來第二學期有好點 如同樓上說的 透過教學評量有改善 但還是每堂課都要交一個project 只是第二學期讓我比較知道她在幹嘛 
總之 保佑你",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,14,,,False,,,False,,
7c4f8963-db24-47c5-913e-c0de3de910d0,True,233935697,2020-06-24T17:56:32.118Z,2020-06-24T17:56:32.118Z,15,"第一學期我真的不行😱😱
但在大家填爆教學評量後好了很多：）
也因為很多分組的project 所以跟組員會變蠻熟的
一個共患難戰友的概念（？）",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,15,,,False,,,False,,
938884fa-368f-43ef-b639-6020aecc2495,True,233935697,2020-06-24T18:06:19.545Z,2020-06-24T18:06:19.545Z,16,每節課的作業都很難 但他分數其實給蠻高的,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,16,,,False,,,False,,
945a4141-b506-49e2-8947-3b25dc32f153,True,233935697,2020-06-25T02:41:16.864Z,2020-06-25T02:41:16.864Z,17,"這學期修過～每次上課都會分組做課堂作業當平時成績，如果都沒有同系的同學上完一個學期會認識到很多人🤣（前提是你有去）
這學期期中期末考口說，說的很爛沒關係，她主要是看願不願意開口講，至少分數都會落在85～95之間",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,17,,,False,,,False,,
470d5ade-9d02-454f-9632-258b528c010a,True,233935697,2020-06-25T03:03:03.964Z,2020-06-25T03:03:03.964Z,18,B17 想問下禮拜有要考試嗎 他好像沒講,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,18,,,False,,,False,,
07784f9b-3474-446c-ae79-418b1ad1cc97,True,233935697,2020-06-25T03:04:49.788Z,2020-06-25T03:04:49.788Z,19,好好笑哦整個版都是同學欸 有一種共鳴感 我也是大二實用英文,3.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,19,,,False,,,False,,
5b4e5c42-c0ed-48bf-a145-363971512fbc,True,233935697,2020-06-25T03:57:30.431Z,2020-06-25T03:57:30.431Z,20,張善美 真善美,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,20,,,False,,,False,,
e156042b-0ab2-46b1-ac96-0551dac94bcf,True,233935697,2020-06-25T04:22:08.447Z,2020-06-25T04:22:08.447Z,21,B18 我是大一喔我們考完了～她通常會在google classroom公告,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,21,,,False,,,False,,
caa3e62d-6a88-40a7-ad4a-a66c0bdde30c,True,233935697,2020-06-25T04:22:48.419Z,2020-06-25T04:22:48.419Z,22,"這學期修她的課！我是覺得雖然每節課都很燒腦而且幾乎都是teamwork，但分數給的甜+沒有回家作業，在兩個小時內把腦燒好燒滿就算了啦
重點是老師很好聊天又沒有架子，可以多跟她接觸！",1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,22,,,False,,,False,,
c391648a-0a9c-4bba-b474-c399e305054e,True,233935697,2020-06-25T09:19:44.051Z,2020-06-25T09:19:44.051Z,23,"請問大家被分配到她的班，學測英文大概是幾級分？
怎麼看起來這麼難🤣",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,23,,,False,,,False,,
95b7b13f-52c7-419f-b67e-c955fb464a61,True,233935697,2020-06-25T11:34:47.697Z,2020-06-25T11:34:47.697Z,24,B23 我13～,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,24,,,False,,,False,,
fe197375-1cd4-442a-9cd6-d1dd6891d525,False,233935697,2020-06-25T12:48:25.813Z,2020-06-25T12:48:25.813Z,25,B23 我15,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,25,,,False,,,False,,建築學系
16da27f3-8616-4178-8186-4cc50cb7b91a,True,233935697,2020-06-25T13:49:38.909Z,2020-06-25T13:49:38.909Z,26,"喔我的天被分到這個班真的很可憐
總之真的加油每堂課都有它煩的地方
還要下載一堆詭異app老師上課偶爾會很情緒化要小心 上課作業一定要交不然你等於早起上課賺缺席^_^",1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,26,,,False,,,False,,
e058c5c6-e208-4148-85ac-dc1f329d923b,True,233935697,2020-06-26T03:07:05.945Z,2020-06-26T03:07:05.945Z,27,先不說這個 有一個叫王建文的沒事真的別修到,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,27,,,False,,,False,,
c5a1d06a-75e7-4610-96bf-048b5e263120,True,233935697,2020-06-27T10:13:44.926Z,2020-06-27T10:13:44.926Z,28,"上他的課如果有問題
可以下課的時候
私底下跟他建議
（英文不好可以…找人翻譯）

你會變成他的心上好學生
分數都會莫名的高ww",1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,28,,,False,,,False,,
bf73a37e-0f20-477b-ad3e-26e226c9ff68,True,233934954,2020-06-24T03:43:38.946Z,2020-06-24T03:43:38.946Z,1,想被當就都修啊,2.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
38db7e58-18b2-4caf-8ca4-49086d04c64f,True,233934954,2020-06-24T03:54:22.843Z,2020-06-24T03:54:22.843Z,2,我是覺得你瘋了啦嘻嘻,1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,
7ac1f967-d5a7-42c0-8802-a83bc5dac967,False,233934954,2020-06-24T04:51:24.428Z,2020-06-24T04:51:24.428Z,3,"如果妳想修高會，可以先到圖書管翻看看課本，再決定要不要修

新興會應該是可以銜接，只是所得稅那邊你應該會看很累",3.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,3,,,False,,,False,,會計學系
5be66e89-a749-48f1-adbd-c893ab524008,False,233934954,2020-06-24T05:26:00.779Z,2020-06-24T05:26:00.779Z,4,"高會一是不難啦
但是有些分錄和概念都是中會的基礎的延伸
你這樣跳著上
我比較擔心你會不知道你自己在學什麼
還是先打好基礎比較好",3.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,4,,,False,,,False,,會計學系
25dfa189-37f6-4877-a393-f8fd1df1c34e,False,233934954,2020-06-24T05:34:50.144Z,2020-06-24T05:34:50.144Z,5,"很建議一起修欸
不然大三會很閒
系上對我們太好",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,5,,,False,,,False,,應用外國語文學系
900088cf-f5c7-40ca-a393-97d60c716989,True,233934954,2020-06-24T05:48:47.951Z,2020-06-24T05:48:47.951Z,6,"B3  B4 
感謝兩位的解說
想請問新興會有比較推薦哪個老師嗎？
有聽說吳冠勳老師講的比較快
但丁嬋娟老師和鄭淩淇老師比較沒有實際相關資訊能參考

我是因為有修業年限問題才必須要這樣同時修課，所以其實無論如何我都一定會同時選，只是想先了解我可能會面臨到什麼問題，了解一下每個老師的上課方式以提高我自己的學習效率 
再次感謝你們的回答❤️",0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,6,,,False,,,False,,
1cc81077-fda3-4e65-bfde-db4c69fa8c50,True,233934954,2020-06-24T05:49:45.507Z,2020-06-24T05:49:45.507Z,7,不是有檔修嗎,1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,7,,,False,,,False,,
5d233304-eadb-4e3e-83b2-40575a87c854,True,233934954,2020-06-24T05:52:07.877Z,2020-06-24T05:52:07.877Z,8,"B7  新興會只擋中會（一），（二）沒擋
高會是擋初會（一）（二）
剛好我都避開了",2.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,8,,,False,,,False,,
7ac9ea9e-993f-4cef-9f08-d968fbb387a0,False,233934954,2020-06-24T05:52:30.698Z,2020-06-24T05:52:30.698Z,9,推冠勳,2.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,9,,,False,,,False,,會計學系
579069f2-69b1-4676-9ce4-219c1a11e58a,False,233934954,2020-06-24T05:54:04.278Z,2020-06-24T05:54:04.278Z,10,"B5 大三很閒？？你是在說會計系嗎？
我記得明明也是忙炸啊，
三上有新興會有成會
一個沒顧好新興會直接當死你
三下又有成會又有審計
審計背到不瘋魔不成活呵呵...",4.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,10,,,False,,,False,,會計學系
118b0f5e-c21c-4ab1-952f-ea7538bea063,True,233934954,2020-06-24T05:55:10.901Z,2020-06-24T05:55:10.901Z,11,"B5 我已經是延畢的情況了
我大三的時候在狂修初會.經濟那類的必修跟會計系選😂",1.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,11,,,False,,,False,,
d56a39c8-9377-48b9-812c-86144b904dde,True,233934954,2020-06-24T05:59:11.976Z,2020-06-24T05:59:11.976Z,12,B9  能請問吳冠勳老師的上課方式有什麼優缺點嗎？  謝謝,0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,12,,,False,,,False,,
c09a7f3a-7573-424c-8173-d036e5001e62,False,233934954,2020-06-24T06:01:40.744Z,2020-06-24T07:28:51.033Z,13,"B6 鄭的步調比較平穩
而且會反覆講上次講過的內容給你複習
丁就是教到非常的細膩，保證教到你懂
但是可能會一直加課
吳就是會講到在實務上怎麼做課本又是怎麼做
教的步調也比較快

這樣講好了
第一次修推薦鄭和丁的上的比較慢
時間很多可以上丁的
時間想留給其他事情修鄭的
重修或想接觸實務修吳的
這三位老師都教的很認真很好
有認真上課不用擔心，而且都不是大刀
會計系也可以說是沒有大刀
因為會被當就是不及格又在三個班成績後30%的
所以新興會閉著眼睛選老師也不用擔心啦",3.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,13,,,False,,,False,,會計學系
8880938b-f260-437a-b842-c89d3100c197,True,233934954,2020-06-24T06:27:55.919Z,2020-06-24T06:27:55.919Z,14,"B12 冠勳的低位單打 跟 搶籃板可以學一下 
外線有時候也蠻準的",6.0,False,False,{},False,M,國立彰化師範大學,,[],False,False,False,,False,False,14,,,False,,,False,,
7a3b778a-386f-4899-8592-3c60a9d5c005,True,233934954,2020-06-24T06:42:10.470Z,2020-06-24T06:42:10.470Z,15,"自認吸收快的可以聽冠勳，
冠勳會上完課本的內容再告訴你某些實務上的東西，以及他自己的想法。

吸收慢跟需要不斷聽重複部分的可以聽嬋娟，
嬋娟比較像是做學問的老師把理論教給你。

兩個老師的風格很明顯不同，可以選一個老師的聽過之後再去旁聽別的老師。",0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,15,,,False,,,False,,
25942fdf-8ea6-4817-9f23-60895519bf51,False,233934954,2020-06-24T07:32:48.968Z,2020-06-24T07:32:48.968Z,16,"B10 
可能我覺得我應付的來吧
讀起來沒什麼問題
而且系上把高會排在大四
讓高會下沒上什麼
我覺得不太好",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,16,,,False,,,False,,應用外國語文學系
075d5523-8fdf-487f-8478-009fd5402bad,False,233934954,2020-06-24T07:38:51.580Z,2020-06-24T07:41:11.366Z,17,"B5 B16一個外系什麼都不知道還在那邊建議人家一起修🤣你知道會計系到大四上還有9學分必修、大四下3學分必修嗎 不要把其他系想的跟你們一樣輕鬆簡單又好過

B0感覺你是轉系或轉學生，不知道你成會審計跟會資修得怎麼樣，但會建議你按部就班的修不要亂跳，新興會算蠻硬的 光期末的所得稅跟EPS那些就會搞得你雞飛狗跳
老師的部分 期中期末考法可能修丁丁的會比較好，因為考試都很詳細，但缺點真的是會上很久很久的課",4.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,17,,,False,,,False,,會計學系
85406ccc-4b65-4988-ae5a-bed76a26825d,True,233934954,2020-06-24T07:46:24.349Z,2020-06-24T07:46:24.349Z,18,"自己好好思考一下
新興會涉及中會二也不少  考試比中會一還難很多 一但一開始考不好 後面都會崩 建議修完中會二啦

如果妳兩個都修 不但可能兩個都被當掉 妳還會很累

高會ㄧ如果沒學好，高會二會一塌糊塗",1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,18,,,False,,,False,,
82394db9-8dff-4392-904b-4f63a861b5a5,True,233934954,2020-06-24T07:48:32.609Z,2020-06-24T07:48:32.609Z,19,高會一要融會貫通 高會二才有機會過,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,19,,,False,,,False,,
38303294-85c7-439b-91b1-e73450a1e1d0,False,233934954,2020-06-24T07:49:33.559Z,2020-06-24T07:49:33.559Z,20,"過來人推薦中會 嬋娟 
高會考試幾乎都是考課本題目類似
多刷題目 應該可以應付
而且如果高會（一）是單老師 比較不會當人",1.0,False,False,{},False,M,國立彰化師範大學,,[],False,False,False,,False,False,20,,,False,,,False,,會計學系
955b0ec9-367d-4ef9-85bb-166de8a80d90,True,233934954,2020-06-24T07:57:27.049Z,2020-06-24T07:57:27.049Z,21,成會高會光刷題目就會累死你了...,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,21,,,False,,,False,,
cf745f06-f53f-444f-b820-35f24da378a1,False,233934954,2020-06-24T07:59:47.700Z,2020-06-24T07:59:47.700Z,22,"學長一句話
高會推薦慧珊 >>>>>>單
都要學了別浪費生命去點名的高會課
當然信仰是林詮",5.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,22,,,False,,,False,,會計學系
a003cb25-34fd-4174-b252-29aaad826143,False,233934954,2020-06-24T08:26:55.295Z,2020-06-24T08:26:55.295Z,23,"B17 
痾 好喔
你覺得很難就很難吧
回原po
我會覺得你真的想讀書的可以一起修",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,23,,,False,,,False,,應用外國語文學系
7f9cca40-982b-41a9-a93f-f20af0a71258,False,233934954,2020-06-24T08:46:19.890Z,2020-06-24T08:49:32.470Z,24,"會計本來就輕鬆又好過啊 維持高分過才難吧 
一起修60分又不會很難 = =",1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,24,,,False,,,False,,會計學系
830e7a49-d573-4bbb-b726-34a9060cd6ad,True,233934954,2020-06-24T09:35:12.623Z,2020-06-24T09:35:12.623Z,25,B14 我決定推爆你,1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,25,,,False,,,False,,
26c0ea8e-8725-4bf3-afc7-dee625ac20de,False,233934954,2020-06-24T09:57:23.248Z,2020-06-24T09:57:23.248Z,26,"說真的是拿高分難 但及格不難
當的人數是固定（好像是1/3）？
只求過拿學分的話不要太混就好",2.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,26,,,False,,,False,,會計學系
f636f648-f92d-4d9c-8c16-c5dd4d3a0f02,True,233934954,2020-06-24T12:54:41.079Z,2020-06-24T12:54:41.079Z,27,B22 怎麼說啊，單老師教的怎麼樣？,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,27,,,False,,,False,,
9cc94a19-3b9f-4f9a-af06-41cdcd854eca,False,233934954,2020-06-24T13:08:36.420Z,2020-06-24T13:08:36.420Z,28,B27 跟審計一樣，上過就知道了...,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,28,,,False,,,False,,會計學系
1dd680eb-87cb-44a5-aaba-f478df415ac7,True,233934954,2020-06-24T14:49:55.291Z,2020-06-24T14:49:55.291Z,29,"新興會真的硬爆喔
如果基礎還不穩不建議全部一起修
除非你想都被當",3.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,29,,,False,,,False,,
fb094483-7114-4713-8412-8e46b2db51d1,False,233934954,2020-06-24T14:59:08.581Z,2020-06-24T14:59:08.581Z,30,"B27 單老師的課說白了點名就過了 
考試成績再怎麼差幾乎都會過 如果還被單老師當掉9成9就是連點名都不去成績又爛
他的課爽歸爽但真的不推(想我的審計跟渣一樣...
與其去點名混學分不如選可以學到東西老師的課...
個人最詬病的是他上課時間都不按錶操課 真的很討厭",3.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,30,,,False,,,False,,會計學系
2bcb4662-c304-4689-9ff2-cc3fb0458399,True,233932568,2020-06-23T15:42:40.707Z,2020-06-23T15:44:13.711Z,1,"1.我大一老師和大二老師不一樣，你可以去看看那位老師有沒有教大二。
2.退選要寫報告書，而且要在加退選截止前完成，報告書在選課系統上有格式，要按照學校規定的來，不然語言中心會退你件喔！（親身經驗，問語言中心有沒有規定格式，他們只想快點打發我，呵呵。）
3.不行，英文是必修，沒修過就拿不到畢業證書，但可以選擇暑修，不過在我所知道的規定裡，暑修必須是之前有修過的科目（不包含停修），唯有當年度大四應屆畢業生除外。

補充：英文有免修門檻。

祝你能遇到好老師。",3.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
c7bac3b3-81c2-4078-8bfb-fed458328176,True,233932568,2020-06-23T15:43:38.891Z,2020-06-23T15:43:38.891Z,2,夠厲害就去考英檢免修,2.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,
75af6745-4d01-4b1b-8bf5-4d083fbb951a,True,233932568,2020-06-23T17:15:17.723Z,2020-06-23T17:15:17.723Z,3,"1.印象中會拆成英檢過跟沒過
2/3.英文是必修，沒修完是不能畢業的..",3.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,3,,,False,,,False,,
d7b933c8-7bb9-405c-b08c-edd88eb5351e,True,233932568,2020-06-23T17:26:54.473Z,2020-06-23T17:26:54.473Z,4,"B1 天啊還需要報告書XDD
不過這樣有需要甚麼樣的理由才有機會過嗎？
另外我查過那位老師有教大二，如果是能力分我就真的很可能會遇到
B3 我不是說四年都不修，而是大二先不修這樣
然後我不太可能達到免修門檻，不然我大一就不會這麼痛苦了XDDD",0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,4,,,False,,,False,,
91798842-4df2-4571-a384-d9d4e0e861c3,True,233932568,2020-06-23T17:58:34.073Z,2020-06-23T17:58:34.073Z,5,實英簡直惡夢浪費時間又學不到東西😢😢😢,12.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,5,,,False,,,False,,
6c08d244-7c66-4b4a-b081-5419f1f210de,True,233932568,2020-06-23T18:36:23.217Z,2020-06-23T18:36:23.217Z,6,去修其他系的實用英文啊，換個老師看看,1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,6,,,False,,,False,,
fa2e19bc-f389-44c6-9d4c-7cf78e66096f,True,233932568,2020-06-24T00:54:05.765Z,2020-06-24T00:54:05.765Z,7,我們是沒分班 整個班一起上英文課,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,7,,,False,,,False,,
9764a356-7a05-41d3-9dea-271410b487cf,True,233932568,2020-06-24T01:32:01.646Z,2020-06-24T01:32:08.668Z,8,,,False,False,{},False,,,insult,[],False,True,False,中傷、歧視、挑釁或謾罵他人,False,False,8,,,False,,,False,,
8fd822d7-1ed1-4be3-9ba1-f60f8f2f731c,True,233932568,2020-06-24T01:56:24.812Z,2020-06-24T01:56:24.812Z,9,B6 還可以換其他系的？我們大一就是混著各系一起上了，如果大二也是混的還可以換班嗎？,0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,9,,,False,,,False,,
5eacf986-7590-484e-9bb5-0a4417e9684a,True,233932568,2020-06-24T02:05:48.478Z,2020-06-24T02:05:48.478Z,10,B8 我不是應外謝謝😉,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,10,,,False,,,False,,
4d173c92-8085-4b66-9d6e-6fe75395f1d9,True,233932568,2020-06-24T02:27:45.014Z,2020-06-24T02:27:45.014Z,11,"誒我也是大一英文碰到奇怪老師結果上課壓力超大
然後停修跑去考英檢還考到金色證書
大二實英直接免修
你也可以試看看
不過在可以免修前壓力更大就是了😅",1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,11,,,False,,,False,,
3a4e2b80-181a-4857-a73c-46650643c55f,True,233932568,2020-06-24T03:04:38.485Z,2020-06-24T03:04:38.485Z,12,"退了之後修還是同個老師 不能選要給哪老師教
老師說的",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,12,,,False,,,False,,
6849e543-2ae4-4ba4-b2c9-66c5f9dcc70a,False,233932568,2020-06-24T03:25:58.488Z,2020-06-24T03:25:58.488Z,13,我們大二還是全班一起上課,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,13,,,False,,,False,,會計學系
e8b05a42-0565-4f3d-87d0-26f94d032879,True,233932568,2020-06-24T04:04:25.676Z,2020-06-24T04:04:25.676Z,14,"學校英文老師是我金色多益的動力
免修就可以不要面對這些問題了",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,14,,,False,,,False,,
b4fdc32d-9b67-4985-8f14-e8f07c7ea4a9,True,233932568,2020-06-24T05:24:13.501Z,2020-06-24T05:24:13.501Z,15,"我之前大二退了 大三修是不同老師喔！
總之 是運氣問題r",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,15,,,False,,,False,,
16c5d9d8-25cc-4dde-aca9-53eb252d0fd6,True,233932568,2020-06-24T05:58:39.707Z,2020-06-24T05:58:39.707Z,16,"B11 我覺得我來不及衝免修了XDDDD
B12 沒關係我只要今年先不要給他教就好QQ
就是至少今年不要修英文，因為真的太累了
而且我大一可能被當，這樣我一周見面兩次我會發瘋

所以確定是按照有沒有考過英檢去分班的嗎？
而且如果退選還要報告書(好麻煩喔XD)那感覺要開始寫了哈哈哈
順帶一題我是理學的~",0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,16,,,False,,,False,,
b9d7ff66-2330-4128-992b-fb8991f65b93,True,233932568,2020-06-24T06:10:15.186Z,2020-06-24T06:10:15.186Z,17,就算大一英文被當 之後達到免修門檻 就算沒重修 一樣可以拿到學分嗎？,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,17,,,False,,,False,,
