發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,edited,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁,全文
75c40cf0-2dff-44a9-b83a-f3e7872924df,True,236681662,2021-08-09T10:14:51.393Z,2021-08-09T10:14:51.393Z,7,B5 謝謝你🥺,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
8b51509d-fdf6-448e-a61c-b17d98f26273,True,236681662,2021-08-09T10:41:46.220Z,2021-08-09T10:41:46.220Z,8,B6 謝謝妳耶❤️,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
701d4832-8d1d-4e8f-905e-146fa7326444,True,236681662,2021-08-09T14:26:53.888Z,2021-08-09T14:28:31.720Z,9,"大一跟朋友一起修 心得全準時交 上課睡覺、滑手機一整片
老師常不在 學生常翹大半堂課 也常常遲進教室還遇到提早下課 每篇心得都可以到提供期限最後一堂課交
助教要求大家用手寫 老師還問為什麼不給打字的超佛選修推推 最後93過給你參考～",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,False
7e0037bd-d42f-4bb4-8cea-bc0a486a531b,True,236681662,2021-08-09T14:29:49.564Z,2021-08-09T14:29:49.564Z,10,"這堂課超涼超佛！只有第一堂課老師講最多話 然後手寫一些老師的問題 之後每節課都是看影片（翹課的話也可以從i-Learning裡面找到老師每個禮拜看了什麼影片😅）沒點過名 一個月交一篇影片500字心得 期中期末交好像1000字（或1500）心得（都是中文就可以了）而且老師也都會開放補交 最後最後只要有交到老師規定的篇數就可以了 期末95過！
但有一次班上出席率真的太低 老師生氣...",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,10,False,,,False,,,
5e901c9d-b68c-4f0b-9ac9-a1a6c2614918,True,236681662,2021-08-09T15:35:17.972Z,2021-08-09T15:35:17.972Z,11,B9 B10 哇！謝謝妳們，看來選到了一堂好課,1.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
7627370c-ba92-4123-b93e-832311acd61c,True,236681520,2021-08-09T09:51:47.209Z,2021-08-09T09:51:47.209Z,1,"我109-1修的
老師重出席率，每次都會點名而且出席分數蠻重
上課就聽聽音樂，滑手機盡量不要被她抓到就好
報告兩人一組介紹音樂（？反正蠻簡單的
報告跟學期分數都有90以上",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
bb41e5da-e262-4d99-b1ce-488082bb1c0a,True,236681520,2021-08-09T09:57:35.063Z,2021-08-09T09:57:35.063Z,2,B1 謝謝你，你是好人，祝你選課都有上,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
9188450d-32b5-4f25-8440-de2ebdcdf13e,True,236681520,2021-08-09T10:00:38.179Z,2021-08-09T10:00:38.179Z,3,佛！！上課就乖乖坐在位置上就好了 然後中間沒下課時間 但最後會提早10分鐘下課（有時候會提早更多）,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
8ceecea6-6915-45c8-9494-08557e7e85f2,True,236681520,2021-08-09T10:07:07.702Z,2021-08-09T10:07:07.702Z,4,B1 請問要自己分組還是老師會分🥲,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
058d691a-7ead-4244-9b33-2650ed9f1b30,True,236681520,2021-08-09T10:25:10.905Z,2021-08-09T10:25:10.905Z,5,超佛,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,
b517ed83-94ff-4268-bbf5-bafc96d6675d,True,236681520,2021-08-09T10:26:29.705Z,2021-08-09T10:26:29.705Z,6,"B4 我那時候是自己找～
沒有的話老師也會幫忙",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
94179fa4-1574-49a9-baa4-21f3332d5aff,True,236681520,2021-08-09T15:04:24.192Z,2021-08-09T15:04:24.192Z,7,"佛 但要記得出席 我缺兩次➕上台報告成績8x
早八如果有提早到或是準時就有加分",0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,7,False,,,False,,,
aea93083-8dc7-4c93-aeaf-016f0e7e6456,True,236681520,2021-08-10T17:14:13.102Z,2021-08-10T17:14:13.102Z,8,佛爆，但是一定要出席,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
e6f587a5-358d-45bc-b7d0-d767de7f9353,True,236681520,2021-09-30T23:12:48.076Z,2021-09-30T23:12:48.076Z,9,請問現在上課是遠距嗎！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
